ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Lat_Lon_Combined,geo_data,address,country,country_code,locality,county,state,house_number,road,postcode,place,suburb,city,state_district,town,hamlet,village,archipelago,city_district,amenity,region,building,municipality,neighbourhood,tourism,leisure,aeroway,residential,highway,township,island,landuse,farm,shop,man_made,isolated_dwelling,quarter,yes,historic,province,subdivision,department,industrial,farmyard,borough,club,office,Lat Split,Long Split
AL011852,            UNNAMED,18520828,0,  , TS,33.5N,80.5W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"33.5N, 80.5W","{'place_id': 178941484, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 323452203, 'lat': '33.49986547540123', 'lon': '-80.50086625688584', 'display_name': 'Pinewood Drive, Orangeburg County, South Carolina, 29142, United States', 'address': {'road': 'Pinewood Drive', 'county': 'Orangeburg County', 'state': 'South Carolina', 'postcode': '29142', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['33.4931689', '33.5050508', '-80.5016384', '-80.4991745']}","{'road': 'Pinewood Drive', 'county': 'Orangeburg County', 'state': 'South Carolina', 'postcode': '29142', 'country': 'United States', 'country_code': 'us'}",United States,us,,Orangeburg County,South Carolina,,Pinewood Drive,29142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,-80.5
AL011852,            UNNAMED,18520828,600,  , TS,33.8N,78.2W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"33.8N, 78.2W","{'place_id': 2556416, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 357775285, 'lat': '33.9171176', 'lon': '-78.2122189', 'display_name': 'Horse Island, Oak Island, Brunswick County, North Carolina, United States', 'address': {'place': 'Horse Island', 'village': 'Oak Island', 'county': 'Brunswick County', 'state': 'North Carolina', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['33.5971176', '34.2371176', '-78.5322189', '-77.8922189']}","{'place': 'Horse Island', 'village': 'Oak Island', 'county': 'Brunswick County', 'state': 'North Carolina', 'country': 'United States', 'country_code': 'us'}",United States,us,,Brunswick County,North Carolina,,,,Horse Island,,,,,,Oak Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,-78.2
AL021852,            UNNAMED,18520905,1800,  , TS,18.2N,67.1W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"18.2N, 67.1W","{'place_id': 117511556, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 61281840, 'lat': '18.199387', 'lon': '-67.100324', 'display_name': 'Ruta PanorÃ¡mica Luis MuÃ±oz MarÃ­n, Juan Alonso, MayagÃ¼ez, 00681, United States', 'address': {'road': 'Ruta PanorÃ¡mica Luis MuÃ±oz MarÃ­n', 'city_district': 'Juan Alonso', 'city': 'MayagÃ¼ez', 'county': 'MayagÃ¼ez', 'postcode': '00681', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['18.191836', '18.1998783', '-67.1046887', '-67.086602']}","{'road': 'Ruta PanorÃ¡mica Luis MuÃ±oz MarÃ­n', 'city_district': 'Juan Alonso', 'city': 'MayagÃ¼ez', 'county': 'MayagÃ¼ez', 'postcode': '00681', 'country': 'United States', 'country_code': 'us'}",United States,us,,MayagÃ¼ez,,,Ruta PanorÃ¡mica Luis MuÃ±oz MarÃ­n,681,,,MayagÃ¼ez,,,,,,Juan Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,-67.1
AL031852,            UNNAMED,18520912,0, L, HU,28.0N,82.8W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"28.0N, 82.8W","{'place_id': 282393867, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 118906, 'lat': '28.0197404', 'lon': '-82.7717684', 'display_name': 'Dunedin, Pinellas County, Florida, 34698, United States', 'address': {'suburb': 'Dunedin', 'county': 'Pinellas County', 'state': 'Florida', 'postcode': '34698', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['27.9972696', '28.0842725', '-82.8377797', '-82.7384756']}","{'suburb': 'Dunedin', 'county': 'Pinellas County', 'state': 'Florida', 'postcode': '34698', 'country': 'United States', 'country_code': 'us'}",United States,us,,Pinellas County,Florida,,,34698,,Dunedin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,-82.8
AL031852,            UNNAMED,18520912,600,  , TS,28.1N,82.2W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"28.1N, 82.2W","{'place_id': 98875609, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 10977688, 'lat': '28.098096728640076', 'lon': '-82.20001792157592', 'display_name': 'Bob Smith Avenue, Hillsborough County, Florida, 33565, United States', 'address': {'road': 'Bob Smith Avenue', 'county': 'Hillsborough County', 'state': 'Florida', 'postcode': '33565', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['28.098081', '28.098168', '-82.204052', '-82.185837']}","{'road': 'Bob Smith Avenue', 'county': 'Hillsborough County', 'state': 'Florida', 'postcode': '33565', 'country': 'United States', 'country_code': 'us'}",United States,us,,Hillsborough County,Florida,,Bob Smith Avenue,33565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,-82.2
AL031852,            UNNAMED,18520912,1200,  , TS,28.2N,81.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"28.2N, 81.5W","{'place_id': 151575558, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 208899935, 'lat': '28.194646987875252', 'lon': '-81.50129440374461', 'display_name': 'Dover Drive, Osceola County, Florida, 34758, United States', 'address': {'road': 'Dover Drive', 'county': 'Osceola County', 'state': 'Florida', 'postcode': '34758', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['28.1918094', '28.1946965', '-81.5019026', '-81.4989051']}","{'road': 'Dover Drive', 'county': 'Osceola County', 'state': 'Florida', 'postcode': '34758', 'country': 'United States', 'country_code': 'us'}",United States,us,,Osceola County,Florida,,Dover Drive,34758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,-81.5
AL031852,            UNNAMED,18520912,1800,  , TS,28.5N,80.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"28.5N, 80.5W","{'place_id': 282385095, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 389024, 'lat': '28.2100203', 'lon': '-80.7997185', 'display_name': 'Brevard County, Florida, United States', 'address': {'county': 'Brevard County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['27.822058', '28.791396', '-80.988014', '-80.385069']}","{'county': 'Brevard County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Brevard County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,-80.5
AL051852,            UNNAMED,18521009,2100, L, HU,29.9N,84.4W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"29.9N, 84.4W","{'place_id': 309147998, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440975079, 'lat': '29.900958', 'lon': '-84.399704', 'display_name': '1535, Alligator Drive, Franklin County, Florida, 32346, United States', 'address': {'house_number': '1535', 'road': 'Alligator Drive', 'county': 'Franklin County', 'state': 'Florida', 'postcode': '32346', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['29.900908', '29.901008', '-84.399754', '-84.399654']}","{'house_number': '1535', 'road': 'Alligator Drive', 'county': 'Franklin County', 'state': 'Florida', 'postcode': '32346', 'country': 'United States', 'country_code': 'us'}",United States,us,,Franklin County,Florida,1535,Alligator Drive,32346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,-84.4
AL051852,            UNNAMED,18521010,0,  , HU,30.5N,83.9W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.5N, 83.9W","{'place_id': 145880382, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 188816512, 'lat': '30.50312605823005', 'lon': '-83.90427710409672', 'display_name': 'CR 259, Jefferson County, Florida, 32344, United States', 'address': {'road': 'CR 259', 'county': 'Jefferson County', 'state': 'Florida', 'postcode': '32344', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.4896369', '30.5102765', '-83.9146222', '-83.899361']}","{'road': 'CR 259', 'county': 'Jefferson County', 'state': 'Florida', 'postcode': '32344', 'country': 'United States', 'country_code': 'us'}",United States,us,,Jefferson County,Florida,,CR 259,32344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,-83.9
AL051852,            UNNAMED,18521010,600,  , TS,31.8N,82.8W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.8N, 82.8W","{'place_id': 97958772, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 9344748, 'lat': '31.798647', 'lon': '-82.800829', 'display_name': 'Rocky Hammock Landing Road, Jeff Davis County, Georgia, United States', 'address': {'road': 'Rocky Hammock Landing Road', 'county': 'Jeff Davis County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.784045', '31.814701', '-82.82262', '-82.795473']}","{'road': 'Rocky Hammock Landing Road', 'county': 'Jeff Davis County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}",United States,us,,Jeff Davis County,Georgia,,Rocky Hammock Landing Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,-82.8
AL051852,            UNNAMED,18521010,1200,  , TS,33.0N,81.1W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"33.0N, 81.1W","{'place_id': 100517970, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 12411750, 'lat': '33.00172996706852', 'lon': '-81.10125851384296', 'display_name': 'Shellie Road, Hampton County, South Carolina, United States', 'address': {'road': 'Shellie Road', 'county': 'Hampton County', 'state': 'South Carolina', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.9842', '33.013703', '-81.120881', '-81.086443']}","{'road': 'Shellie Road', 'county': 'Hampton County', 'state': 'South Carolina', 'country': 'United States', 'country_code': 'us'}",United States,us,,Hampton County,South Carolina,,Shellie Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,-81.1
AL051852,            UNNAMED,18521010,1800,  , TS,34.0N,79.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"34.0N, 79.5W","{'place_id': 100232461, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 12481810, 'lat': '34.000162', 'lon': '-79.502335', 'display_name': 'River Road, Marion County, South Carolina, United States', 'address': {'road': 'River Road', 'county': 'Marion County', 'state': 'South Carolina', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['34.000162', '34.091063', '-79.514994', '-79.502335']}","{'road': 'River Road', 'county': 'Marion County', 'state': 'South Carolina', 'country': 'United States', 'country_code': 'us'}",United States,us,,Marion County,South Carolina,,River Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,-79.5
AL051852,            UNNAMED,18521011,0,  , TS,35.0N,77.0W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"35.0N, 77.0W","{'place_id': 102476950, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 16482540, 'lat': '34.999251', 'lon': '-76.999633', 'display_name': 'New Bern, Craven County, North Carolina, United States', 'address': {'town': 'New Bern', 'county': 'Craven County', 'state': 'North Carolina', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['34.996331', '35.001178', '-77.001236', '-76.991481']}","{'town': 'New Bern', 'county': 'Craven County', 'state': 'North Carolina', 'country': 'United States', 'country_code': 'us'}",United States,us,,Craven County,North Carolina,,,,,,,,New Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,-77
AL011854,            UNNAMED,18540626,1200, L, HU,26.2N,97.0W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"26.2N, 97.0W","{'place_id': 282416250, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 148838, 'lat': '39.7837304', 'lon': '-100.445882', 'display_name': 'United States', 'address': {'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['-14.7608358', '71.6048217', '-180', '180']}","{'country': 'United States', 'country_code': 'us'}",United States,us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,-97
AL011854,            UNNAMED,18540626,1800,  , TS,26.4N,98.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"26.4N, 98.5W","{'place_id': 101380697, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 15263714, 'lat': '26.401155753706366', 'lon': '-98.49978370832122', 'display_name': 'Hidalgo County, Texas, United States', 'address': {'county': 'Hidalgo County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['26.40076', '26.421977', '-98.506899', '-98.490802']}","{'county': 'Hidalgo County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}",United States,us,,Hidalgo County,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,-98.5
AL031854,            UNNAMED,18540908,1800,  , HU,31.6N,81.1W,100,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.6N, 81.1W","{'place_id': 282483601, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1073868, 'lat': '31.8031632', 'lon': '-81.483441', 'display_name': 'Liberty County, Georgia, United States', 'address': {'county': 'Liberty County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.520981', '32.092551', '-81.824405', '-81.049789']}","{'county': 'Liberty County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}",United States,us,,Liberty County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,-81.1
AL031854,            UNNAMED,18540908,2000, L, HU,31.7N,81.1W,100,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.7N, 81.1W","{'place_id': 282483601, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1073868, 'lat': '31.8031632', 'lon': '-81.483441', 'display_name': 'Liberty County, Georgia, United States', 'address': {'county': 'Liberty County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.520981', '32.092551', '-81.824405', '-81.049789']}","{'county': 'Liberty County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}",United States,us,,Liberty County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,-81.1
AL031854,            UNNAMED,18540909,0,  , HU,32.0N,81.3W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.0N, 81.3W","{'place_id': 279470718, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 962005672, 'lat': '32.00097637984259', 'lon': '-81.29874707047253', 'display_name': 'Savannah, Chatham County, Georgia, 31416, United States', 'address': {'city': 'Savannah', 'county': 'Chatham County', 'state': 'Georgia', 'postcode': '31416', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.9958194', '32.0010597', '-81.298812', '-81.2944937']}","{'city': 'Savannah', 'county': 'Chatham County', 'state': 'Georgia', 'postcode': '31416', 'country': 'United States', 'country_code': 'us'}",United States,us,,Chatham County,Georgia,,,31416,,,Savannah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,-81.3
AL031854,            UNNAMED,18540909,600,  , HU,32.5N,81.5W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.5N, 81.5W","{'place_id': 300021088, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 9200782, 'lat': '32.500681741631', 'lon': '-81.49932847523296', 'display_name': '7307, 17, Tusculum, Oliver, Effingham County, Georgia, 30446, United States', 'address': {'house_number': '7307', 'road': '17', 'hamlet': 'Tusculum', 'village': 'Oliver', 'county': 'Effingham County', 'state': 'Georgia', 'postcode': '30446', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.500631741631', '32.500731741631', '-81.499378475233', '-81.499278475233']}","{'house_number': '7307', 'road': '17', 'hamlet': 'Tusculum', 'village': 'Oliver', 'county': 'Effingham County', 'state': 'Georgia', 'postcode': '30446', 'country': 'United States', 'country_code': 'us'}",United States,us,,Effingham County,Georgia,7307,17,30446,,,,,,Tusculum,Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,-81.5
AL031854,            UNNAMED,18540909,1200,  , TS,33.2N,81.5W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"33.2N, 81.5W","{'place_id': 99900549, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 12108127, 'lat': '33.194454', 'lon': '-81.500253', 'display_name': 'Forest Service Road B-5, Barnwell County, South Carolina, United States', 'address': {'road': 'Forest Service Road B-5', 'county': 'Barnwell County', 'state': 'South Carolina', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['33.191519', '33.214481', '-81.555001', '-81.500253']}","{'road': 'Forest Service Road B-5', 'county': 'Barnwell County', 'state': 'South Carolina', 'country': 'United States', 'country_code': 'us'}",United States,us,,Barnwell County,South Carolina,,Forest Service Road B-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,-81.5
AL031854,            UNNAMED,18540909,1800,  , TS,34.3N,80.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"34.3N, 80.5W","{'place_id': 100210572, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 12434730, 'lat': '34.30033292891502', 'lon': '-80.50145633737489', 'display_name': 'Field Trial Road, Kershaw County, South Carolina, 29032, United States', 'address': {'road': 'Field Trial Road', 'county': 'Kershaw County', 'state': 'South Carolina', 'postcode': '29032', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['34.2900162', '34.3074163', '-80.5029262', '-80.4943373']}","{'road': 'Field Trial Road', 'county': 'Kershaw County', 'state': 'South Carolina', 'postcode': '29032', 'country': 'United States', 'country_code': 'us'}",United States,us,,Kershaw County,South Carolina,,Field Trial Road,29032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3,-80.5
AL031854,            UNNAMED,18540910,0,  , TS,35.5N,78.1W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"35.5N, 78.1W","{'place_id': 104193929, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 18920616, 'lat': '35.504877320880205', 'lon': '-78.10168621434433', 'display_name': 'Bertie Pierce Road, Wayne County, North Carolina, 27530:27542:27863, United States', 'address': {'road': 'Bertie Pierce Road', 'county': 'Wayne County', 'state': 'North Carolina', 'postcode': '27530:27542:27863', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['35.5022005', '35.506815', '-78.1093414', '-78.0862587']}","{'road': 'Bertie Pierce Road', 'county': 'Wayne County', 'state': 'North Carolina', 'postcode': '27530:27542:27863', 'country': 'United States', 'country_code': 'us'}",United States,us,,Wayne County,North Carolina,,Bertie Pierce Road,27530:27542:27863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,-78.1
